folio,texto,fecha_presentacion,score_presentacion,agenda_presentacion_id,punto_presentacion_id,num_ramas_nivel1,via,expediente_id,punto_destino_id,tipo_evento_real,fecha_real_destino,fecha_evento_excel,status_destino,cierre_encontrado,fecha_cierre_real,fecha_aprobacion_excel,estado_excel,confianza
1266,"Iniciativa de Decreto por la que se declara a la Feria del A",2026-04-22,0.669,6af9eb4f-fb46-4e45-b945-f385681e94c8,3140,0,,,,,,,,no,,2026-04-22,Aprobada,media
1267,"Iniciativa de Decreto por la que se declara al Rebozo de Bol",2026-04-22,0.616,6af9eb4f-fb46-4e45-b945-f385681e94c8,3141,0,,,,,,,,no,,2026-04-22,Aprobada,media
1268,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-04-22,0.659,6af9eb4f-fb46-4e45-b945-f385681e94c8,3142,0,,,,,,,,no,,,En estudio,media
1269,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-04-22,0.433,6af9eb4f-fb46-4e45-b945-f385681e94c8,3143,0,,,,,,,,no,,,En estudio,baja
1270,"Iniciativa con Proyecto de Decreto por la que se reforma la ",2026-04-22,,,,,,,,,,,,,,,En estudio,sin_match
1271,"Iniciativa con Proyecto de Decreto por la que se reforma la ",2026-04-22,0.624,6af9eb4f-fb46-4e45-b945-f385681e94c8,3145,0,,,,,,,,no,,,En estudio,media
1272,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2026-04-22,0.428,6af9eb4f-fb46-4e45-b945-f385681e94c8,3146,0,,,,,,,,no,,,En estudio,baja
1273,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-04-22,0.551,6af9eb4f-fb46-4e45-b945-f385681e94c8,3147,0,,,,,,,,no,,,En estudio,media
1274,"Iniciativa con Proyecto de Decreto que reforma la fracción I",2026-04-22,0.389,6af9eb4f-fb46-4e45-b945-f385681e94c8,3148,0,,,,,,,,no,,,En estudio,baja
1275,"Iniciativa con proyecto de decreto por el que se adiciona la",2026-04-22,0.504,6af9eb4f-fb46-4e45-b945-f385681e94c8,3149,0,,,,,,,,no,,,En estudio,media
1276,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-04-28,0.871,c491d26a-08d5-4433-9ada-6da59a554c86,3165,0,,,,,,,,no,,2026-04-28,Aprobada,media
1277,"Iniciativa con Proyecto de Decreto por el que se reforma art",2026-04-28,0.639,c491d26a-08d5-4433-9ada-6da59a554c86,3166,0,,,,,,,,no,,,En estudio,media
1278,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2026-04-28,0.570,c491d26a-08d5-4433-9ada-6da59a554c86,3167,0,,,,,,,,no,,,En estudio,media
1279,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-04-28,0.665,c491d26a-08d5-4433-9ada-6da59a554c86,3168,0,,,,,,,,no,,,En estudio,media
1280,"Iniciativa con Proyecto de Decreto por el se Reforma el Segu",2026-04-28,0.886,c491d26a-08d5-4433-9ada-6da59a554c86,3169,0,,,,,,,,no,,,En estudio,media
1281,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2026-04-28,0.563,c491d26a-08d5-4433-9ada-6da59a554c86,3170,0,,,,,,,,no,,,En estudio,media
1282,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-04-28,0.574,c491d26a-08d5-4433-9ada-6da59a554c86,3171,0,,,,,,,,no,,,En estudio,media
1283,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2026-04-28,0.521,c491d26a-08d5-4433-9ada-6da59a554c86,3172,0,,,,,,,,no,,,En estudio,media
1284,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2026-04-28,,,,,,,,,,,,,,,En estudio,sin_match
1285,"Iniciativa de Decreto por el que se reforman diversas dispos",2026-04-28,,,,,,,,,,,,,,,En estudio,sin_match
1286,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-04-28,0.474,c491d26a-08d5-4433-9ada-6da59a554c86,3176,0,,,,,,,,no,,,En estudio,baja
1287,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-04-28,0.586,c491d26a-08d5-4433-9ada-6da59a554c86,3177,0,,,,,,,,no,,,En estudio,media
1288,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2026-04-28,0.449,c491d26a-08d5-4433-9ada-6da59a554c86,3178,0,,,,,,,,no,,,En estudio,baja
1289,"Cuenta Pública del Estado, correspondiente al Ejercicio Fisc",2026-04-28,0.652,c491d26a-08d5-4433-9ada-6da59a554c86,3180,0,,,,,,,,no,,,En estudio,media
1290,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-05-06,0.853,bb98d321-3416-4d7d-915f-58b0d263e581,3192,0,,,,,,,,no,,2026-05-06,Aprobada,media
1291,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-05-06,0.890,bb98d321-3416-4d7d-915f-58b0d263e581,3193,0,,,,,,,,no,,2026-05-06,Aprobada,media
1292,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-05-06,0.886,bb98d321-3416-4d7d-915f-58b0d263e581,3194,0,,,,,,,,no,,2026-05-06,Aprobada,media
1293,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-05-06,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
1294,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-05-06,,,,,,,,,,,,,,2026-05-06,Aprobada,sin_match
1295,"Iniciativa de Decreto por el que se adiciona una fracción I ",2026-05-06,0.687,bb98d321-3416-4d7d-915f-58b0d263e581,3197,0,,,,,,2026-06-09,,no,,,En estudio,media
1296,"Iniciativa con Proyecto de Decreto, por el que se reforman y",2026-05-06,,,,,,,,,,,,,,,En estudio,sin_match
1297,"Iniciativa con Proyecto de Decreto, por el que se reforma y ",2026-05-06,0.599,bb98d321-3416-4d7d-915f-58b0d263e581,3199,0,,,,,,,,no,,,En estudio,media
1298,"Iniciativa con Proyecto de Decreto por el que se reforman di",2026-05-06,0.499,bb98d321-3416-4d7d-915f-58b0d263e581,3200,0,,,,,,,,no,,,En estudio,baja
1299,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2026-05-06,0.589,bb98d321-3416-4d7d-915f-58b0d263e581,3201,0,,,,,,,,no,,,En estudio,media
1300,"Iniciativa con Proyecto de Decreto por el que se reforman di",2026-05-06,0.370,bb98d321-3416-4d7d-915f-58b0d263e581,3202,0,,,,,,,,no,,,En estudio,baja
1301,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2026-05-06,0.612,bb98d321-3416-4d7d-915f-58b0d263e581,3203,0,,,,,,,,no,,,En estudio,media
1302,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2026-05-06,0.481,bb98d321-3416-4d7d-915f-58b0d263e581,3204,0,,,,,,,,no,,,En estudio,baja
1303,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2026-05-06,0.655,bb98d321-3416-4d7d-915f-58b0d263e581,3205,0,,,,,,,,no,,,En estudio,media
1304,"Iniciativa ciudadana por medio de la cual se propone reforma",2026-05-06,0.771,bb98d321-3416-4d7d-915f-58b0d263e581,3206,0,,,,,,,,no,,,En estudio,media
1305,"Iniciativa de Decreto por el que se expide la Ley del Derech",2026-05-27,0.761,e404bfd3-11a6-4985-913d-ff80f4c8b12f,3234,0,,,,,,2026-06-01,,no,,,En estudio,media
1306,"Iniciativa de Decreto por el que se convoca a la “LXII” Legi",2026-05-27,0.661,e404bfd3-11a6-4985-913d-ff80f4c8b12f,3235,0,,,,,,,,no,,2026-05-27,Aprobada,media
1307,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2026-06-25,0.846,a40d900a-721a-484f-8e09-0cac3f74855f,3256,0,,,,,,,,no,,2026-06-25,Aprobada,media
1308,"Iniciativa con Proyecto de Decreto por el que se declara el ",2026-06-25,0.619,a40d900a-721a-484f-8e09-0cac3f74855f,3257,0,,,,,,,,no,,,En estudio,media
1309,"Iniciativa con Proyecto de Decreto por la que se adicionan u",2026-06-25,0.546,a40d900a-721a-484f-8e09-0cac3f74855f,3258,0,,,,,,,,no,,,En estudio,media
1310,"Iniciativa de Decreto por la que se declara la Técnica Artes",2026-06-25,0.726,a40d900a-721a-484f-8e09-0cac3f74855f,3259,0,,,,,,,,no,,,En estudio,media
1311,"Iniciativa con Proyecto de Decreto, por el que se reforman l",2026-06-25,0.668,a40d900a-721a-484f-8e09-0cac3f74855f,3260,0,,,,,,,,no,,,En estudio,media
1312,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2026-06-25,0.633,a40d900a-721a-484f-8e09-0cac3f74855f,3261,0,,,,,,,,no,,,En estudio,media
1313,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2026-06-25,0.446,a40d900a-721a-484f-8e09-0cac3f74855f,3262,0,,,,,,,,no,,,En estudio,baja
1314,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2026-06-25,0.589,a40d900a-721a-484f-8e09-0cac3f74855f,3263,0,,,,,,,,no,,,En estudio,media
